Hastert,-0.03625032919550655,0.027873739208515436,424.0,28.0,226.0,-198.0,", Election of the Speaker"
Passed,-0.034759201915073944,0.027190395125324885,408.0,24.0,216.0,-192.0,"Providing for the consideration of H.R. 5970, Estate Tax and Extension of Tax Relief Act and H.R. 4, Pension Protection Act, On Agreeing to the Resolution"
Passed,-0.03460776589354526,0.026241162220900328,403.0,31.0,217.0,-186.0,"Providing for an adjournment or recess of the two Houses, On Agreeing to the Resolution"
Failed,0.03486367939191379,-0.025713627374459133,-400.0,-34.0,-217.0,183.0,"Pension Protection Act, On Motion to Recommit with Instructions"
Passed,-0.02914296971977696,0.002265911774728154,225.0,149.0,187.0,-38.0,"Pension Protection Act, On Passage"
Passed,-0.02688636962232792,-0.03683466753944798,28.0,406.0,217.0,189.0,"Congratulating the International AIDS Vaccine Initiative on 10 years of significant achievement in the search for HIV/AIDS vaccine, and for other purposes, On motion to suspend the rules and agree, as amended"
Failed,0.03433816178723467,-0.025938968799952576,-393.0,-31.0,-212.0,181.0,"Estate Tax and Extension of Tax Relief Act, On Motion to Recommit with Instructions"
Passed,-0.02933464951209046,0.01701332616242034,299.0,51.0,175.0,-124.0,"Estate Tax and Extension of Tax Relief Act, On Passage"
Passed,-0.026251639835959985,-0.03645929444349816,25.0,397.0,211.0,186.0,"Carl D. Perkins Career and Technical Education Improvement Act, On Agreeing to the Conference Report"
Passed,-0.0264183019232807,-0.03630209946438968,28.0,400.0,214.0,186.0,"Abraham Lincoln Commemorative Coin Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.026519693298977666,-0.03590192618703319,30.0,398.0,214.0,184.0,"Recognizing the life of Preston Robert Tisch and his outstanding contributions to New York City, the New York Giants Football Club, the National Football League, and the United States, On Motion to Suspend the Rules and Agree"
Passed,-0.02628900289383658,-0.036217753357292035,27.0,399.0,213.0,186.0,"Congratulating Spelman College on the occasion of its 125th anniversary, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.026659207095649114,-0.023004580336375063,98.0,310.0,204.0,106.0,"Providing for the consideration of the bill (H.R. 503) to amend the Horse Protection Act to prohibit the shipping, tansporting, moving, delivering, receiving, possessing, purchasing, selling, or donation of horses and other equines to be slaughtered for human consumption., On Agreeing to the Resolution"
Failed,-0.011889908744620948,0.01789335311338216,143.0,-51.0,46.0,-97.0,", On Agreeing to the Amendment"
Failed,-0.006568698676220595,0.02162338921715555,128.0,-106.0,11.0,-117.0,", On Agreeing to the Amendment"
Passed,0.005612671311959493,-0.02258336723361342,-124.0,116.0,-4.0,120.0,"Horse Protection Act, On Passage"
Passed,-0.017309848074352662,-0.036698685072942376,-41.0,343.0,151.0,192.0,"National Defense Authorization Act for Fiscal Year 2007, On Motion to Instruct Conferees"
Passed,-0.02768909833180681,-0.03384259537420338,46.0,386.0,216.0,170.0,"National Defense Authorization Act for Fiscal Year 2007, On Closing Portions of the Conference"
Passed,-0.027541807308238603,-0.03344396524123536,49.0,389.0,219.0,170.0,"Joshua A. Terando Princeton Post Office Building, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.027316979413000375,-0.034455101992394106,42.0,394.0,218.0,176.0,"Recognizing the importance of establishing a national memorial at the World Trade Center site to commemorate and mourn the events of February 26, 1993, and September 11, 2001, On Motion to Suspend the Rules and Agree"
Passed,-0.035597821474124096,0.02672581946602142,413.0,33.0,223.0,-190.0,"Providing for the consideration of H. Res. 994, expressing the sense of the House of Representatives on the fifth anniversary of the terrorist attacks launched against the United States on September 11, 2001, On Ordering the Previous Question"
Failed,-0.03097827422777226,0.015534018489461596,307.0,77.0,192.0,-115.0,"Restricting Indian Gaming to Homelands of Tribes Act of 2006, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.029997931209546594,-0.03017034579056931,78.0,372.0,225.0,147.0,"Expressing the sense of the House of Representatives on the fifth anniversary of the terrorist attacks launched against the United States on September 11, 2001, On Agreeing to the Resolution"
Failed,0.024443400745440352,0.0180712780771244,-101.0,-261.0,-181.0,-80.0,", On Agreeing to the Amendment"
Failed,0.02439604786183899,0.016966872481558336,-105.0,-251.0,-178.0,-73.0,", On Agreeing to the Amendment"
Passed,-0.023277636227050685,-0.02533549785209111,56.0,304.0,180.0,124.0,"Federal Prison Industries Competition in Contracting Act, On Passage"
Passed,-0.03525996488546243,0.026087070738235327,403.0,35.0,219.0,-184.0,"Providing for the consideration of H.R. 6061, Secure Fence Act of 2006, On Ordering the Previous Question"
Failed,0.03503989095505699,-0.02634091765988734,-400.0,-32.0,-216.0,184.0,"Secure Fence Act of 2006, On Motion to Recommit with Instructions"
Passed,-0.034070705934098736,0.007265260911529593,280.0,146.0,213.0,-67.0,"Secure Fence Act of 2006, On Passage"
Passed,-0.0048718211767543726,-0.03632418781462085,-130.0,260.0,65.0,195.0,"Water Resources Development Act, On Motion to Instruct Conferees"
Passed,-0.034969613334138616,0.02733400342516316,409.0,25.0,217.0,-192.0,"Providing for the adoption of the resolution (H. Res. 1000) providing for earmarking reform in the House of Representatives, On Ordering the Previous Question"
Passed,-0.02775689492979916,0.013568268748721031,277.0,73.0,175.0,-102.0,"Providing for the adoption of the resolution (H. Res. 1000) providing for earmarking reform in the House of Representatives, On Agreeing to the Resolution"
Passed,-0.02588094849200536,-0.036819186318849964,22.0,402.0,212.0,190.0,"Thomas J. Manton Post Office Building, On Motion to Suspend the Rules and Pass"
Passed,-0.027239840623533282,-0.03576571974013824,35.0,403.0,219.0,184.0,"Supporting the goal of eliminating suffering and death due to cancer by the year 2015, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.027234657829587262,-0.035625343512793936,36.0,402.0,219.0,183.0,"To recognize and honor the Filipino World War II veterans for their defense of democratic ideals and their important contributions to the outcome of World War II, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.026434245634085016,-0.035135220311990144,31.0,391.0,211.0,180.0,"Condemning the repression of the Iranian Baha’i community and calling for the emancipation of Iranian Baha’is, On Motion to Suspend the Rules and Agree"
Passed,-0.0341815644264065,0.026794569017193116,398.0,24.0,211.0,-187.0,"Providing for consideration of the bill (H.R. 4844) to amend the National Voter Registration Act of 1993 to require any individual who desires to register or re-register to vote in an election for Federal office to provide the appropriate State election official with proof that the individual is a citizen of the US, On Consideration of the Resolution"
Passed,-0.03572174187264455,0.027399416431655905,415.0,29.0,222.0,-193.0,"Providing for consideration of the bill (H.R. 4844) to amend the National Voter Registration Act of 1993 to require any individual who desires to register or re-register to vote in an election for Federal office to provide the appropriate State election official with proof that the individual is a citizen of the US, On Ordering the Previous Question"
Passed,-0.0358198485047786,0.027608775453729133,418.0,28.0,223.0,-195.0,"Providing for consideration of the bill (H.R. 4844) to amend the National Voter Registration Act of 1993 to require any individual who desires to register or re-register to vote in an election for Federal office to provide the appropriate State election official with proof that the individual is a citizen of the US, On Agreeing to the Resolution"
Passed,-0.02772996990284452,-0.03682130452517671,33.0,411.0,222.0,189.0,"Recognizing the centennial anniversary on August 5, 2006, of the Iranian constitution of 1906, On Motion to Suspend the Rules and Agree"
Failed,0.03605054835426424,-0.027507308830128602,-418.0,-30.0,-224.0,194.0,"Federal Election Integrity Act of 2006, On Motion to Recommit with Instructions"
Passed,-0.035791172723489244,0.026828322014496295,409.0,33.0,221.0,-188.0,"Federal Election Integrity Act of 2006, On Passage"
Passed,-0.028321385855485923,-0.03493251326645923,45.0,397.0,221.0,176.0,"Condemning human rights abuses by the Government of the Islamic Republic of Iran and expressing solidarity with the Iranian people, On Motion to Suspend the Rules and Agree"
Passed,-0.03610406588655401,0.027359034209251107,419.0,31.0,225.0,-194.0,"Providing for the consideration of the bills (H.R. 4830)Border Tunnel Prevention Act of 2006, (H.R. 6094) Community Protection Act of 2006 and (H.R. 6095) Immigration Law Enforcement Act of 2006, On Ordering the Previous Question"
Passed,-0.03613860679443446,0.027058672279824468,417.0,33.0,225.0,-192.0,"Providing for the consideration of the bills (H.R. 4830)Border Tunnel Prevention Act of 2006, (H.R. 6094) Community Protection Act of 2006 and (H.R. 6095) Immigration Law Enforcement Act of 2006, On Agreeing to the Resolution"
Passed,-0.02731941051109798,-0.03770789454588887,26.0,414.0,220.0,194.0,"Military Personnel Financial Services Protection Act, On Motion to Suspend the Rules and Pass"
Passed,-0.03596513440275099,0.027158013156017548,415.0,31.0,223.0,-192.0,"Community Protection Act of 2006, Table Appeal of the Ruling of the Chair"
Passed,-0.0334348811104281,-0.007200595189618535,204.0,232.0,218.0,14.0,"Community Protection Act of 2006, On Passage"
Passed,-0.02905564255875295,-0.03430843809853932,54.0,398.0,226.0,172.0,"Department of Defense Appropriations Act, 2007, On Closing Portions of the Conference"
Failed,0.036242370780301125,-0.027496084377292833,-419.0,-31.0,-225.0,194.0,"Immigration Law Enforcement Act of 2006, On Motion to Recommit with Instructions"
Passed,-0.034051328688421735,0.008343256031802401,282.0,138.0,210.0,-72.0,"Immigration Law Enforcement Act of 2006, On Passage"
Passed,-0.027699630399909473,-0.03797839482193973,29.0,421.0,225.0,196.0,"Border Tunnel Prevention Act of 2006, On Passage"
Failed,-0.019387887204501072,0.013604862486040101,216.0,12.0,114.0,-102.0,"Appalachian Regional Development Act Amendments of 2006, On Motion to Suspend the Rules and Pass"
Failed,-0.03234960066961248,0.019675125971731315,345.0,57.0,201.0,-144.0,"New Hampshire Wilderness Act, On Motion to Suspend the Rules and Pass"
Failed,-0.032247317132040425,0.020208543555534458,344.0,52.0,198.0,-146.0,"New Hampshire Wilderness Act, On Motion to Suspend the Rules and Pass"
Passed,-0.025556651169430476,-0.03418215925293984,31.0,381.0,206.0,175.0,"Captain Christopher Petty Post Office Building, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.03560813724344575,0.02347447281936696,385.0,53.0,219.0,-166.0,"Providing for the consideration of H.R. 2679, Public Expression of Religion Act, On Agreeing to the Resolution"
Passed,-0.03475461634440215,0.016234291730639682,331.0,93.0,212.0,-119.0,"Providing for the consideration of S. 403, Child Custody Protection Act, On Agreeing to the Resolution"
Passed,-0.033239395304161264,0.006531365900270568,265.0,145.0,205.0,-60.0,"Bureau of Alcohol, Tobacco, Firearms, and Explosives (BATFE) Modernization and Reform Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.030230044997818065,0.017202269765841285,285.0,63.0,174.0,-111.0,"Private Property Rights Implementation Act of 2006, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.034211316537663745,-0.02352300703578522,-381.0,-47.0,-214.0,167.0,", Motion to resolve into secret session"
Passed,-0.0345076000597236,0.012644432605627216,301.0,113.0,207.0,-94.0,"Child Custody Protection Act, On Passage"
Passed,-0.03531560241661769,0.01993527047106971,352.0,72.0,212.0,-140.0,"Public Expression of Religion Act, On Passage"
Passed,-0.026956579766191122,-0.03691252985687431,28.0,404.0,216.0,188.0,"Calling on the President to take immediate steps to help improve the security situation in Darfur, Sudan, with specific emphasis on civilian protection, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.02795814534466761,-0.03671008873007985,36.0,410.0,223.0,187.0,"Urging the President to appoint a Presidential Special Envoy for Sudan, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.027922251097378517,-0.036269217286649676,38.0,408.0,223.0,185.0,"Commending the United Kingdom for its efforts in the War on Terror, and for other purposes, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.028093120607289034,-0.03595866607259595,39.0,405.0,222.0,183.0,"Affirming support for the sovereignty and security of Lebanon and the Lebanese people, On Motion to Suspend the Rules and Agree"
Passed,-0.027883760621874473,-0.03666756463159925,35.0,411.0,223.0,188.0,"National Institutes of Health Reform Act, On Motion to Suspend the Rules and Pass"
Passed,-0.029126599373258004,-0.030899022123155255,67.0,371.0,219.0,152.0,"Department of Defense Appropriations Act, 2007, On Agreeing to the Conference Report"
Passed,-0.03629988611531667,0.027211910753195217,420.0,34.0,227.0,-193.0,"Providing for an adjournment or recess of the two Houses, On Agreeing to the Resolution"
Passed,-0.03588190949691859,0.02656375925182893,411.0,35.0,223.0,-188.0,"Providing for the consideration of H.R. 6166, Military Commissions Act, On Ordering the Previous Question"
Passed,-0.03527608614140252,0.026740246042759246,403.0,29.0,216.0,-187.0,"Providing for the consideration of H.R. 6166, Military Commissions Act, On Agreeing to the Resolution"
Failed,0.035747959428072865,-0.026254804824594642,-402.0,-34.0,-218.0,184.0,"Military Commissions Act, On Motion to Recommit with Instructions"
Passed,-0.03529010588900231,0.017395964380152784,339.0,87.0,213.0,-126.0,"Military Commissions Act, On Passage"
Passed,-0.027719635963197767,-0.03726768678171836,32.0,416.0,224.0,192.0,"Nonadmitted and Reinsurance Reform Act of 2006, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.027572258712471966,-0.037166414136709486,32.0,414.0,223.0,191.0,"Market-to-Market Extension Act, On Motion to Suspend the Rules and Pass"
